TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Cluster,PCA1,PCA2
TX001370,AC00167,0.3700260889014322,2023-08-08 17:41:41,Debit,Tucson,D000643,36.77.94.252,M031,Online,-0.4313965480801688,Engineer,-1.0813938003924122,-0.2067936485059295,1.1898024550442912,2024-11-04 08:09:24,1,0.6116488201650498,-1.019883010496028
TX001371,AC00405,0.7378039803860129,2023-10-16 17:08:36,Debit,Columbus,D000335,6.234.101.35,M066,Branch,0.6929154597814113,Engineer,0.333906287136997,-0.2067936485059295,1.1461607224237838,2024-11-04 08:10:05,1,1.2470652720027433,0.43706406585715935
TX001372,AC00098,0.16563271204097488,2023-10-09 17:32:57,Debit,Portland,D000354,129.102.184.189,M100,ATM,-0.7686901504386429,Doctor,0.6198254967388979,-0.2067936485059295,0.6436282609533038,2024-11-04 08:11:40,1,-0.15587045806736463,0.6237682113031537
TX001373,AC00116,0.20201651462659434,2023-10-09 17:23:21,Debit,New York,D000399,157.130.28.27,M100,Online,0.1307594558506213,Engineer,-0.9670261165516518,-0.2067936485059295,-0.6739643883754304,2024-11-04 08:11:57,0,-0.30659246615274616,-0.9999571661715659
TX001374,AC00267,-0.9842256365288418,2023-01-13 16:23:56,Debit,Louisville,D000072,74.58.165.67,M054,Online,-0.4876121484732478,Engineer,2.292452872910018,-0.2067936485059295,-0.7631477727676,2024-11-04 08:11:14,0,-1.0746775783609044,2.238455424864413
TX001375,AC00447,-0.2943037754467285,2023-10-20 16:02:07,Debit,Atlanta,D000674,200.13.225.150,M066,Branch,-0.8249057508317219,Doctor,-0.12356444822604433,-0.2067936485059295,0.33294660985410024,2024-11-04 08:07:50,0,-0.3423477869661558,-0.12851032585051012
TX001376,AC00042,-0.26072926835265403,2023-09-13 18:11:22,Credit,Oklahoma City,D000203,76.0.164.168,M052,Branch,-1.218414953583275,Student,1.0915921925820342,-0.2067936485059295,-1.1299654966000976,2024-11-04 08:11:50,0,-1.753771600097317,0.9582752421739481
TX001377,AC00074,-0.06633972421818629,2023-05-04 17:49:33,Debit,Fresno,D000530,116.106.207.139,M019,Online,0.1869750562437003,Engineer,-0.5238513416687055,-0.2067936485059295,0.8169490906155497,2024-11-04 08:09:46,1,0.7444212292907743,-0.44528626033746466
TX001378,AC00063,-0.6191200017313405,2023-10-04 17:10:02,Debit,Memphis,D000024,23.163.145.195,M026,ATM,0.018328255064463266,Doctor,2.049421544748402,-0.2067936485059295,0.6674169922413051,2024-11-04 08:10:02,1,0.3030946076708704,2.112701073013788
TX001379,AC00085,0.10680880522411175,2023-04-03 17:59:23,Credit,San Diego,D000133,101.120.142.50,M033,Online,-0.31896534729401077,Doctor,1.8206861770668814,-0.2067936485059295,0.47503799921802103,2024-11-04 08:09:57,1,-0.060375420045787914,1.8337510889058901
TX001380,AC00126,-0.7539319256243843,2023-07-25 18:00:25,Debit,Louisville,D000522,203.245.215.62,M052,Branch,0.5242686586021743,Retired,-0.9241382351113667,-0.2067936485059295,0.01135773059159015,2024-11-04 08:07:12,1,0.46196150242420553,-0.8627255576075692
TX001381,AC00471,0.42532124650330577,2023-06-20 17:07:05,Debit,San Jose,D000339,73.108.76.238,M014,Online,1.2550714637122016,Doctor,-0.23793213206680466,-0.2067936485059295,1.773472489440919,2024-11-04 08:10:18,1,2.1389462359867837,-0.05021482184669658
TX001382,AC00304,0.05514517594057686,2023-03-10 16:35:33,Debit,Oklahoma City,D000211,53.131.194.183,M034,Branch,1.5923650660706756,Retired,0.4625699314578524,-0.2067936485059295,0.5075109763426748,2024-11-04 08:10:23,1,1.4328636864402662,0.5880561381893091
TX001383,AC00242,0.39099302598467056,2023-06-20 18:43:51,Debit,Washington,D000104,166.41.54.117,M014,Branch,-0.8811213512248008,Doctor,0.47686589193794743,-0.2067936485059295,0.8783105820128817,2024-11-04 08:11:43,1,-0.06127263981882895,0.4854567106830876
TX001384,AC00261,0.723346386514891,2023-07-14 16:22:54,Debit,Chicago,D000316,172.184.35.29,M071,Branch,0.8053466605675694,Retired,-0.43807557878813524,-0.2067936485059295,0.6477332144769177,2024-11-04 08:09:07,1,1.0443966502586313,-0.35965872503942276
TX001385,AC00338,-0.49509988368996344,2023-11-27 16:57:08,Debit,Omaha,D000637,130.29.230.16,M057,ATM,-1.162199353190196,Student,1.1630719949825095,-0.2067936485059295,-0.9799821353775361,2024-11-04 08:09:29,0,-1.6117890907856114,1.0492107772280945
TX001386,AC00292,-0.9407158161110106,2023-06-09 18:33:04,Debit,Las Vegas,D000363,55.154.161.250,M090,Branch,1.0302090621398854,Retired,0.662713378179183,-0.2067936485059295,0.21651566700131494,2024-11-04 08:09:14,1,0.8275277477099361,0.7639564311537154
TX001387,AC00024,-0.7821961790454163,2023-10-30 16:36:24,Debit,Los Angeles,D000379,184.4.253.143,M070,Online,-1.105983752797117,Student,0.13376284041566644,-0.2067936485059295,-1.1295834615751017,2024-11-04 08:11:01,0,-1.5831550434581791,0.024724889939050868
TX001388,AC00441,-0.8439664201582899,2023-08-29 16:16:15,Credit,Austin,D000113,101.223.82.253,M044,Branch,-0.9373369516178799,Student,-0.7668826698303213,-0.2067936485059295,-0.8640409152749134,2024-11-04 08:11:52,0,-1.1980561779283179,-0.8429977560502955
TX001389,AC00412,0.37704932763029453,2023-08-07 17:17:34,Debit,Denver,D000013,8.136.178.116,M095,ATM,-1.105983752797117,Student,2.049421544748402,-0.2067936485059295,-1.241106920952436,2024-11-04 08:08:37,0,-1.8447696168531338,1.8931366091553798
TX001390,AC00315,0.5538293853909314,2023-05-23 16:44:33,Debit,Tucson,D000248,28.149.72.129,M043,Branch,-1.105983752797117,Student,-0.8669543931909865,-0.2067936485059295,-1.277777155365132,2024-11-04 08:11:47,0,-1.6181671632788042,-1.0182661593690339
TX001391,AC00120,0.01358815848638066,2023-02-09 17:46:49,Debit,Seattle,D000014,155.37.19.43,M011,Branch,0.2431906566367793,Doctor,-0.02349272486537904,-0.2067936485059295,1.3525827076074883,2024-11-04 08:10:23,1,1.1152399052669018,0.09084669428018717
TX001392,AC00462,-0.9590104965071695,2023-06-27 17:50:21,Debit,San Diego,D000416,21.97.154.92,M061,Online,1.0302090621398854,Doctor,-0.40948365782794516,-0.2067936485059295,-1.0425512676928084,2024-11-04 08:10:55,1,0.03786394178459889,-0.39024837335323925
TX001393,AC00481,-1.0014240064892757,2023-03-13 18:24:20,Credit,San Francisco,D000121,62.27.235.199,M008,Online,-0.7124745500455638,Doctor,0.17665072185595154,-0.2067936485059295,1.995396379061707,2024-11-04 08:11:04,1,0.8873278310266972,0.3105973931852956
TX001394,AC00166,0.35553423532919387,2023-09-18 16:18:19,Debit,Los Angeles,D000404,1.198.76.182,M031,Branch,-0.09410294572169475,Engineer,1.8778700189872617,-0.2067936485059295,0.7933603508171434,2024-11-04 08:11:41,1,0.3135398912551978,1.9180702288942446
TX001395,AC00438,-0.5214113341473605,2023-07-06 17:53:38,Debit,Tucson,D000069,49.174.157.140,M044,Online,-0.3751809476870898,Engineer,-1.367313009994313,-0.2067936485059295,0.03337987038816723,2024-11-04 08:09:52,0,-0.12288434072335977,-1.3573093166706447
TX001396,AC00090,0.8864568235300833,2023-10-19 16:34:22,Debit,Seattle,D000377,59.127.135.25,M031,Online,-0.4313965480801688,Doctor,-1.052801879432222,-0.2067936485059295,1.7488581522599735,2024-11-04 08:07:12,1,0.9943568788998062,-0.9667824471595524
TX001397,AC00041,-0.9020023538494758,2023-04-28 16:55:28,Debit,Philadelphia,D000353,167.95.191.52,M094,ATM,-1.162199353190196,Student,1.8778700189872617,-0.2067936485059295,-0.9306124413755457,2024-11-04 08:11:26,0,-1.6339727043706562,1.7754466178340023
TX001398,AC00141,1.6547306210654091,2023-06-28 17:58:48,Credit,Tucson,D000451,191.25.177.160,M058,Online,-1.218414953583275,Student,0.3624982080971871,-0.2067936485059295,0.3587121800969462,2024-11-04 08:07:01,0,-0.6717903663616585,0.2831808211075802
TX001399,AC00410,-0.05119693632473653,2023-03-08 17:42:36,Debit,Fort Worth,D000626,135.73.131.111,M012,ATM,-0.5438277488663268,Doctor,0.5912335757787078,-0.2067936485059295,2.2273018952080594,2024-11-04 08:08:51,1,1.1199568938224496,0.722768588125425
TX001400,AC00362,0.02629850760056591,2023-09-27 16:25:38,Debit,Las Vegas,D000657,57.166.147.242,M059,Online,1.3112870641052805,Doctor,0.39109012905737717,-0.2067936485059295,2.0112854465106986,2024-11-04 08:09:31,1,2.296130408744741,0.6064494624115911
TX001401,AC00315,-0.38296788193597814,2023-09-20 16:30:06,Debit,Austin,D000696,201.114.165.141,M033,Online,-0.7124745500455638,Doctor,-0.052084645825569126,-0.2067936485059295,1.1472350356819934,2024-11-04 08:10:15,1,0.3035559393728384,0.0074196685477272645
TX001402,AC00092,-0.79339910131048,2023-10-06 18:39:39,Debit,Milwaukee,D000317,49.172.82.247,M042,Online,0.2431906566367793,Engineer,0.8485608644204186,-0.2067936485059295,-0.4200623723670643,2024-11-04 08:07:05,1,-0.19380843517873317,0.8585912937061592
TX001403,AC00133,0.5151159231293966,2023-01-11 17:27:56,Debit,Tucson,D000442,19.20.13.234,M002,Branch,-0.8811213512248008,Engineer,-0.6382190255094659,-0.2067936485059295,0.6230752894072141,2024-11-04 08:09:20,0,-0.14468923712972132,-0.6459336227246937
TX001404,AC00069,-0.06267393619873124,2023-06-22 17:28:02,Debit,Oklahoma City,D000674,77.21.150.75,M079,ATM,-1.443277355155591,Student,-1.0242099584720321,-0.2067936485059295,-1.0052631108571324,2024-11-04 08:07:20,0,-1.643105697572983,-1.1574774759933415
TX001405,AC00498,-0.9279026878934761,2023-05-08 16:25:03,Debit,Indianapolis,D000537,131.41.45.13,M096,Online,-0.6562589496524849,Doctor,-1.3244251285540278,-0.2067936485059295,1.7818388000889844,2024-11-04 08:07:00,1,0.9073163355915196,-1.197870710791054
TX001406,AC00006,1.0742342453490852,2023-08-11 17:12:30,Debit,Detroit,D000044,51.250.46.149,M009,ATM,-0.9935525520109589,Student,0.019395156574906088,-0.2067936485059295,-1.0823829060371823,2024-11-04 08:09:23,0,-1.4861813364300134,-0.13021004173980846
TX001407,AC00104,-0.07672041365645633,2023-08-24 17:13:38,Debit,New York,D000122,59.12.96.11,M058,Online,0.5242686586021743,Engineer,-0.5524432626288956,-0.2067936485059295,-0.9959019707480039,2024-11-04 08:09:50,0,-0.2867266560610708,-0.5805976243857122
TX001408,AC00311,0.4460483656787293,2023-02-21 17:42:42,Debit,San Jose,D000018,203.99.96.114,M016,Branch,-1.49949295554867,Student,0.9915204692213689,-0.2067936485059295,-0.9319175140448271,2024-11-04 08:08:54,0,-1.814486887715357,0.8379831460834073
TX001409,AC00144,0.5876779700939371,2023-12-04 17:53:57,Credit,San Antonio,D000501,63.191.171.41,M009,ATM,0.5242686586021743,Doctor,0.2767224452166169,-0.2067936485059295,-0.9868869697554826,2024-11-04 08:07:30,0,-0.3620048642263923,0.22766451445507646
TX001410,AC00157,-0.6673234012021187,2023-12-04 16:23:00,Debit,Seattle,D000076,21.28.32.1,M074,Branch,1.7610118672499127,Retired,-1.038505918952127,-0.2067936485059295,-0.48342377866034825,2024-11-04 08:08:07,1,0.9977671144959449,-0.9464846229171183
TX001411,AC00171,-0.9420862041556667,2023-12-21 17:56:04,Debit,Seattle,D000255,76.136.92.235,M099,Online,-1.443277355155591,Student,0.3624982080971871,-0.2067936485059295,-1.0262724732384518,2024-11-04 08:06:47,0,-1.7668577673252577,0.24579035898361495
TX001412,AC00374,-0.7856221491570565,2023-06-08 18:54:04,Debit,Boston,D000649,148.112.151.27,M100,Online,0.6366998593883324,Engineer,2.4783003591512536,-0.2067936485059295,-0.48745181238027174,2024-11-04 08:08:24,1,-0.1054171447058583,2.4978006447942533
TX001413,AC00219,-0.9042634941231584,2023-09-18 17:18:03,Credit,New York,D000470,49.31.186.82,M067,Online,1.0302090621398854,Doctor,0.37679416857728215,-0.2067936485059295,1.9500777947207475,2024-11-04 08:07:24,1,2.068576519743961,0.5980800259319571
TX001414,AC00405,0.22298345170983266,2023-01-16 18:02:19,Credit,Miami,D000280,172.111.76.65,M014,ATM,1.0302090621398854,Retired,0.24813052425642676,-0.2067936485059295,-0.7880518412091131,2024-11-04 08:06:30,1,0.14270531010951715,0.2501093513522284
TX001415,AC00075,-0.7686635971044372,2023-06-23 16:41:27,Debit,San Francisco,D000128,66.226.179.193,M090,Branch,-1.387061754762512,Student,0.7484891410597533,-0.2067936485059295,-0.9754592509205373,2024-11-04 08:12:22,0,-1.7275737622287917,0.6319899315769001
TX001416,AC00136,1.2227157899875736,2023-11-20 16:31:36,Credit,Austin,D000380,167.104.180.235,M060,Online,-1.105983752797117,Student,-0.22363617158670962,-0.2067936485059295,-1.2690980375153926,2024-11-04 08:08:39,0,-1.6775072776467366,-0.39521237928555025
TX001417,AC00056,-0.9559613831078096,2023-04-24 17:04:21,Credit,Memphis,D000189,41.82.55.163,M094,Branch,0.2431906566367793,Engineer,0.5912335757787078,-0.2067936485059295,-0.2266398340070464,2024-11-04 08:07:40,1,-0.03334544995527738,0.6201303685032871
TX001418,AC00368,0.31332628355378606,2023-01-06 17:35:08,Debit,Dallas,D000379,7.105.184.86,M075,ATM,-0.9935525520109589,Student,-1.1242816818326973,-0.2067936485059295,-1.1161840317722245,2024-11-04 08:11:28,0,-1.399489805974117,-1.2507508078342706
TX001419,AC00261,-0.9942637289559477,2023-03-15 16:47:45,Debit,Houston,D000011,156.96.135.18,M076,Online,1.2550714637122016,Retired,-0.20934021110661458,-0.2067936485059295,-0.5616358350528028,2024-11-04 08:10:18,1,0.5173130323597603,-0.14462851009930605
TX001420,AC00090,-0.6444721805574782,2023-06-26 17:38:22,Debit,Baltimore,D000122,17.36.132.202,M008,Online,0.9177778613537274,Retired,-0.38089173686775507,-0.2067936485059295,0.5789925499122146,2024-11-04 08:07:26,1,1.0895115753464848,-0.2642906985581284
TX001421,AC00297,-0.7903157282100037,2023-01-30 18:47:17,Debit,Seattle,D000509,51.196.87.214,M047,ATM,-0.31896534729401077,Doctor,-0.4952594207085154,-0.2067936485059295,-1.0879544638178276,2024-11-04 08:10:19,0,-0.9425451606043393,-0.5561154759332267
TX001422,AC00144,0.12979706467321794,2023-03-02 16:06:18,Debit,Oklahoma City,D000211,107.247.202.71,M040,Branch,0.018328255064463266,Engineer,0.5054578128981375,-0.2067936485059295,-0.5361676880508932,2024-11-04 08:06:45,0,-0.4170063466254766,0.47173692989330834
TX001423,AC00207,-0.8888808883218937,2023-12-28 16:51:20,Debit,Albuquerque,D000572,113.134.242.82,M026,Online,-1.443277355155591,Student,0.7770810620199433,-0.2067936485059295,-1.024339222172365,2024-11-04 08:09:59,0,-1.8024534532103855,0.6573139249472116
TX001425,AC00179,0.21387037121286953,2023-02-09 16:29:06,Debit,Dallas,D000072,49.31.186.82,M004,Online,1.3112870641052805,Retired,-0.7382907488701311,-0.2067936485059295,0.32980315387661696,2024-11-04 08:08:53,1,1.212180056812537,-0.6394818338942079
TX001426,AC00175,0.925410103699433,2023-02-06 18:39:23,Debit,Memphis,D000605,6.204.110.7,M086,Online,1.0302090621398854,Doctor,-0.5667392231089906,-0.2067936485059295,2.248606116836859,2024-11-04 08:10:40,1,2.335255866904381,-0.37048558931002434
TX001427,AC00386,-0.2720349697210669,2023-05-23 16:29:31,Debit,Austin,D000626,165.35.58.173,M078,ATM,-1.443277355155591,Student,0.9343366273009888,-0.2067936485059295,-1.1521235280498614,2024-11-04 08:10:27,0,-1.9143795977793256,0.7883354532392433
TX001428,AC00067,-0.3001279246365169,2023-09-07 17:19:21,Debit,Denver,D000381,125.89.163.224,M014,ATM,-1.443277355155591,Student,-1.1385776423127922,-0.2067936485059295,-0.8143994379665501,2024-11-04 08:11:39,0,-1.4958940308199837,-1.2517266728627208
TX001429,AC00369,-0.9817931977495773,2023-11-13 16:32:53,Debit,Tucson,D000320,203.174.215.229,M008,Branch,-1.443277355155591,Student,2.292452872910018,-0.2067936485059295,-1.0639324091252984,2024-11-04 08:06:56,0,-1.9613406291361808,2.1660765292847723
TX001430,AC00257,-0.7337187019657068,2023-05-30 16:28:48,Debit,New York,D000627,23.255.214.209,M012,Online,0.6366998593883324,Retired,-0.15215636918623443,-0.2067936485059295,-0.8317961335678747,2024-11-04 08:11:40,1,-0.11798806841566666,-0.1467675110481217
TX001431,AC00059,0.16230952103268395,2023-03-20 17:30:52,Debit,Austin,D000264,214.67.148.245,M050,Online,-0.6000433492594058,Doctor,-0.19504425062651956,-0.2067936485059295,0.11887623219010778,2024-11-04 08:09:39,0,-0.33368196985301835,-0.21475248953394677
TX001432,AC00341,-0.4292869978453543,2023-01-30 17:22:39,Debit,El Paso,D000474,72.128.135.172,M034,ATM,-0.4876121484732478,Engineer,2.335340754350303,-0.2067936485059295,0.9195754926993541,2024-11-04 08:08:42,1,0.09481405061978954,2.382415777143055
TX001433,AC00357,-0.34963319274971855,2023-07-17 16:05:23,Debit,Omaha,D000144,161.195.172.148,M039,Online,0.8615622609606484,Retired,1.9350538609076418,-0.2067936485059295,-0.5947549385284563,2024-11-04 08:09:01,1,0.019673864759200493,1.9497217553120452
TX001434,AC00455,-0.6727364339785102,2023-08-04 18:34:01,Debit,Colorado Springs,D000696,171.150.178.172,M015,Online,0.018328255064463266,Engineer,-0.46666749974832533,-0.2067936485059295,0.27060567295644283,2024-11-04 08:06:42,1,0.24516845325950365,-0.41874525375282573
TX001435,AC00346,-0.40129682203325345,2023-03-13 16:26:30,Debit,Fresno,D000456,147.114.91.132,M001,ATM,-1.105983752797117,Student,-1.2243534051933627,-0.2067936485059295,-1.0980437780685588,2024-11-04 08:11:23,0,-1.4476316321851679,-1.3358167650598856
TX001436,AC00118,1.3531082124366014,2023-03-07 16:51:37,Debit,Charlotte,D000577,180.224.54.115,M058,Branch,0.4680530582090954,Retired,-0.15215636918623443,-0.2067936485059295,-0.6827255540157732,2024-11-04 08:12:17,1,-0.16138485321602056,-0.20218132329766375
TX001437,AC00275,-0.5148677312341277,2023-06-12 17:10:27,Credit,Mesa,D000059,100.4.40.132,M005,Online,-0.6000433492594058,Doctor,-0.39518769734785014,-0.2067936485059295,2.182270478134211,2024-11-04 08:07:58,1,1.141189628757499,-0.25305253773184416
TX001438,AC00028,-0.6513241207807587,2023-02-07 17:38:18,Debit,Los Angeles,D000624,120.32.147.210,M058,Branch,-1.387061754762512,Student,-0.23793213206680466,-0.2067936485059295,-0.9576292404250898,2024-11-04 08:12:07,0,-1.6305059781088005,-0.35222099481734054
TX001440,AC00090,-0.7402965645800561,2023-08-10 16:10:22,Debit,Washington,D000079,192.95.36.246,M059,Branch,-1.105983752797117,Student,-0.32370789494737495,-0.2067936485059295,-1.0893928641468391,2024-11-04 08:07:15,0,-1.5155635046532536,-0.4291746113299743
TX001441,AC00367,0.2325761680224254,2023-05-22 17:59:02,Credit,Seattle,D000310,44.197.126.59,M082,Online,1.7610118672499127,Retired,1.3775114021839352,-0.2067936485059295,0.5212847491901789,2024-11-04 08:10:38,1,1.4793655096585767,1.504366988924449
TX001442,AC00441,0.6629465334466734,2023-06-05 16:08:37,Credit,Houston,D000408,175.210.47.87,M067,Online,-0.5438277488663268,Engineer,0.07657899849528625,-0.2067936485059295,0.6972900800012215,2024-11-04 08:07:32,1,0.08133576962988073,0.08515134765036773
TX001443,AC00266,0.5317318781708519,2023-11-24 16:45:11,Debit,Los Angeles,D000527,211.45.75.44,M034,Branch,1.9858742688222286,Retired,0.44827397097775734,-0.2067936485059295,-0.07015931336609765,2024-11-04 08:07:34,1,1.3003062396189153,0.5421743563432585
TX001444,AC00072,1.1903403724325732,2023-12-22 17:08:55,Debit,Memphis,D000515,10.191.172.154,M014,Branch,1.4237182648914386,Retired,-0.5953311440691808,-0.2067936485059295,0.5761721571102313,2024-11-04 08:07:29,1,1.4385882932865026,-0.500530949738532
TX001445,AC00245,-0.4395991678813914,2023-03-27 18:08:06,Debit,Philadelphia,D000227,218.238.171.184,M057,Branch,0.018328255064463266,Doctor,-0.08067656678575921,-0.2067936485059295,0.00362472632724289,2024-11-04 08:11:54,1,0.02086985597242806,-0.05916300761882076
TX001446,AC00119,-0.7166231111086219,2023-10-18 16:28:19,Debit,El Paso,D000443,37.143.57.20,M096,ATM,0.9739934617468065,Doctor,-0.40948365782794516,-0.2067936485059295,1.8632917442102637,2024-11-04 08:09:15,1,2.0340344290690773,-0.1990013899742994
TX001447,AC00061,-0.48670625691644487,2023-03-24 17:04:32,Debit,Baltimore,D000507,77.21.150.75,M041,ATM,-0.8811213512248008,Engineer,-0.7668826698303213,-0.2067936485059295,-0.2836425365285861,2024-11-04 08:08:36,0,-0.7559380564466494,-0.8095434696181155
TX001449,AC00254,-0.8851123211990893,2023-11-14 18:33:32,Debit,Dallas,D000164,214.67.148.245,M095,ATM,1.8172274676429916,Retired,-0.19504425062651956,-0.2067936485059295,0.34565376142376325,2024-11-04 08:11:18,1,1.5486525933948072,-0.040334616304198156
TX001451,AC00268,-0.7496837226859504,2023-05-08 18:36:59,Credit,Las Vegas,D000301,64.15.0.66,M085,ATM,0.1869750562437003,Engineer,-0.995618037511842,-0.2067936485059295,0.3477459800841436,2024-11-04 08:06:41,1,0.465788945932178,-0.9289519075460982
TX001452,AC00460,-0.9287591804213862,2023-02-08 16:42:59,Debit,Indianapolis,D000175,9.230.41.239,M063,Online,0.1869750562437003,Engineer,0.8485608644204186,-0.2067936485059295,-0.06652869863190822,2024-11-04 08:07:24,1,0.016423213954848075,0.8836701382845289
TX001453,AC00257,-0.7330677676444951,2023-06-22 17:18:09,Debit,Raleigh,D000554,202.21.120.44,M069,ATM,0.1869750562437003,Doctor,0.37679416857728215,-0.2067936485059295,1.9327169950278116,2024-11-04 08:12:06,1,1.4579608827047386,0.5467737771438423
TX001454,AC00398,-0.5303873758398581,2023-05-09 16:40:52,Debit,San Diego,D000499,80.75.92.66,M021,Branch,1.3112870641052805,Doctor,0.4339780104976623,-0.2067936485059295,1.690076038279728,2024-11-04 08:12:22,1,2.0746483480764644,0.6420596065882616
TX001455,AC00162,-0.8277273218291151,2023-11-13 16:16:24,Debit,El Paso,D000525,215.97.143.157,M037,ATM,-0.5438277488663268,Doctor,-0.35229981590756504,-0.2067936485059295,-1.072183340067828,2024-11-04 08:07:20,0,-1.1024020750473646,-0.4237766799780094
TX001456,AC00015,1.633797943683287,2023-03-06 16:12:45,Debit,Louisville,D000233,76.136.92.235,M013,Branch,0.9177778613537274,Doctor,-1.2672412866336478,-0.2067936485059295,1.6664103786776314,2024-11-04 08:08:33,1,1.8986292926288244,-1.1335574520274407
TX001457,AC00462,-0.6585529177163197,2023-05-11 18:31:20,Debit,Sacramento,D000327,164.75.163.220,M043,ATM,-1.105983752797117,Student,0.5769376152986128,-0.2067936485059295,-1.0373284130222264,2024-11-04 08:09:44,0,-1.5588347972192318,0.4690515603520597
TX001458,AC00218,-0.6124393600136421,2023-06-26 16:10:25,Debit,Virginia Beach,D000321,190.251.45.32,M039,Online,-0.9373369516178799,Student,2.5068922801114435,-0.2067936485059295,-0.8968856714507376,2024-11-04 08:08:28,0,-1.510299640762602,2.40841182910095
TX001459,AC00217,-0.8611990498198404,2023-11-13 16:41:09,Debit,San Jose,D000638,49.31.186.82,M049,Branch,-1.218414953583275,Student,1.3918073626640302,-0.2067936485059295,-1.1904680501895533,2024-11-04 08:08:59,0,-1.8141716936836287,1.2693353520480963
TX001460,AC00460,1.2405993539703357,2023-05-05 16:10:24,Credit,San Jose,D000095,150.83.4.238,M052,Branch,-1.330846154369433,Student,0.40538608953747224,-0.2067936485059295,-1.283905099725805,2024-11-04 08:09:32,0,-1.9020490056406514,0.21752426729103871
TX001461,AC00068,0.27536653471681216,2023-11-17 16:50:08,Debit,Miami,D000195,138.87.180.254,M028,Online,1.5361494656775965,Retired,0.5769376152986128,-0.2067936485059295,-0.6813051016409561,2024-11-04 08:11:04,1,0.5458119592648162,0.6107627236083768
TX001462,AC00214,-0.6286441986417004,2023-05-22 17:45:02,Debit,Boston,D000275,65.149.11.248,M024,Branch,1.3675026644983594,Retired,0.40538608953747224,-0.2067936485059295,0.19686778514531642,2024-11-04 08:11:19,1,1.0703410825322872,0.5160731444168923
TX001463,AC00266,-0.9808339261183179,2023-12-01 16:33:43,Credit,Louisville,D000528,10.191.172.154,M044,Online,0.5804842589952534,Retired,-1.1242816818326973,-0.2067936485059295,-0.8141481666078281,2024-11-04 08:09:25,1,-0.057005648785001396,-1.109896713798879
TX001464,AC00193,-0.6923672427182089,2023-05-22 16:24:02,Debit,Omaha,D000362,177.116.108.246,M031,Online,0.6929154597814113,Retired,-1.4673847333549783,-0.2067936485059295,-0.26542792701468637,2024-11-04 08:08:19,1,0.433542465934505,-1.4153900670466388
TX001465,AC00132,-0.5709851216627949,2023-02-08 16:52:09,Credit,Houston,D000417,193.221.15.59,M061,Branch,-0.9373369516178799,Engineer,0.41968205001756725,-0.2067936485059295,-1.0907697286328983,2024-11-04 08:11:18,0,-1.4645951642582826,0.3154816162268842
TX001466,AC00241,-0.08436032700541396,2023-04-17 18:42:04,Debit,Boston,D000638,66.226.179.193,M033,Online,1.3112870641052805,Retired,0.7770810620199433,-0.2067936485059295,0.691510838750612,2024-11-04 08:10:58,1,1.3377498181970569,0.902590360808427
TX001467,AC00015,-0.7682524806910405,2023-03-13 16:33:49,Debit,San Francisco,D000340,9.230.41.239,M093,Branch,-1.162199353190196,Student,-1.038505918952127,-0.2067936485059295,-1.0082809311552543,2024-11-04 08:09:57,0,-1.435548082793868,-1.1376223782768244
TX001468,AC00352,-0.9169738432373437,2023-10-13 16:22:08,Debit,San Francisco,D000266,3.77.114.6,M063,ATM,0.7491310601744904,Doctor,1.7635023351465013,-0.2067936485059295,1.4874333794506813,2024-11-04 08:12:01,1,1.4242452386999667,1.9321502161533044
TX001470,AC00174,-0.8464673783397874,2023-10-16 16:29:39,Debit,Boston,D000377,151.247.130.190,M029,Online,-1.387061754762512,Student,0.2910184056967119,-0.2067936485059295,-1.023831551468008,2024-11-04 08:09:12,0,-1.7204817699945911,0.1752169951311071
TX001472,AC00250,-0.4951341433910799,2023-04-03 18:37:57,Debit,Detroit,D000503,92.214.76.157,M034,ATM,0.6366998593883324,Engineer,-0.052084645825569126,-0.2067936485059295,0.9638377117362984,2024-11-04 08:12:06,1,1.1301114942057888,0.07052409961833336
TX001473,AC00373,-0.838176530669618,2023-06-12 17:36:25,Debit,Tucson,D000160,98.255.160.110,M052,Branch,-0.20653414650785276,Doctor,0.37679416857728215,-0.2067936485059295,0.4811633795852377,2024-11-04 08:11:08,1,0.16257871931278636,0.4280779257640293
TX001474,AC00030,0.2974297822357753,2023-04-17 16:53:29,Debit,Jacksonville,D000289,168.55.199.214,M093,ATM,0.8615622609606484,Engineer,-0.7811786303104162,-0.2067936485059295,0.6967029254997177,2024-11-04 08:10:13,1,1.1543515447772357,-0.6833414535226511
TX001475,AC00422,-0.21300550469750543,2023-07-10 18:34:22,Debit,Phoenix,D000424,105.87.212.115,M060,Branch,0.35562185742293734,Retired,0.7913770225000384,-0.2067936485059295,0.2715081986530774,2024-11-04 08:11:06,1,0.36798223298397487,0.8397633977400761
TX001476,AC00229,-0.6281988225271871,2023-06-07 17:35:50,Debit,Dallas,D000213,106.244.1.47,M089,ATM,0.6366998593883324,Doctor,-0.7954745907905113,-0.2067936485059295,1.1305716422091845,2024-11-04 08:06:35,1,1.3139006891338605,-0.654593846432452
